"Date/Time","Mech Vent + Nat Vent + Infiltration","External Infiltration","Task Lighting","General Lighting","Miscellaneous","Process","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","System Fans","System Pumps","Cooling (Electricity)","Exterior lighting","Outside Dry-Bulb Temperature",
,"ac/h","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C","°C","°C","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C",
"2/10/2002 1:00:00 PM","0.7713639","4.097083","0","0.1992941","0.2318359","0","4.972766E-02","1.867996E-02","38.12686","-31.56973","23.92586","27.61352","25.76969","0.2993081","0.1992941","3.958037","5.465639E-02","13.74593","0","29.0875",
"2/10/2002 2:00:00 PM","0.7706587","4.325075","0","0.1992941","0.492342","0","4.972766E-02","4.433184E-02","39.09016","-34.66048","23.99483","27.96668","25.98076","0.5840147","0.1992941","4.216654","5.902959E-02","14.35879","0","29.45",
"2/10/2002 3:00:00 PM","0.7698771","4.586353","0","0.1992941","0.492342","0","4.972766E-02","4.432949E-02","37.01889","-36.62069","23.99682","28.16382","26.08032","0.5840147","0.1992941","4.413841","6.126433E-02","14.71219","0","29.7875",
"2/10/2002 4:00:00 PM","0.7700717","4.527833","0","0.1992941","0.492342","0","4.972766E-02","4.432885E-02","28.7432","-35.72221","23.99702","28.0943","26.04566","0.5840147","0.1992941","4.322766","5.901381E-02","14.41499","0","29.7125",
"2/10/2002 5:00:00 PM","0.7709482","4.245289","0","0.1992941","0.492342","0","4.972766E-02","4.432855E-02","17.97077","-32.40268","23.9971","27.79486","25.89598","0.5840147","0.1992941","4.021692","5.411664E-02","13.74381","0","29.35",
"2/10/2002 6:00:00 PM","0.7717769","3.982343","0","0.2636754","0.492342","0","4.972766E-02","4.432848E-02","6.854246","-27.61636","23.99639","27.32186","25.65913","0.5840147","0.2636754","3.681983","4.785906E-02","12.93954","0","29.0125",
"2/10/2002 7:00:00 PM","0.7723958","3.786549","0","1.992943","0.3039238","0","4.972766E-02","3.013301E-02","0","-23.82473","23.94755","26.86922","25.40838","0.3818845","1.992943","3.482574","4.365788E-02","12.41128","0.1578205","28.7125",
"2/10/2002 8:00:00 PM","0.7730328","3.575811","0","1.992943","0.3039238","0","4.972766E-02","3.013328E-02","0","-21.55793","23.85521","26.54361","25.19941","0.3818845","1.992943","3.389813","4.156202E-02","12.12607","0.1578205","28.35",
"2/10/2002 9:00:00 PM","0.7735935","3.38987","0","1.992943","0.3039238","0","4.972766E-02","3.013349E-02","0","-20.03247","23.75584","26.28246","25.01915","0.3818845","1.992943","3.337228","4.026001E-02","11.93228","0.1578205","28.0125",
"2/10/2002 10:00:00 PM","0.7740138","3.24261","0","1.992943","0.3039238","0","4.972766E-02","3.013369E-02","0","-19.00172","23.64442","26.05714","24.85078","0.3818845","1.992943","3.307564","3.990491E-02","11.85357","0.1578205","27.7125",
"2/10/2002 11:00:00 PM","0.7744925","3.064293","0","1.992943","8.683536E-02","0","4.972766E-02","8.609592E-03","0","-18.04925","23.50953","25.84594","24.67773","0.1446299","1.992943","3.28366","3.924522E-02","11.73094","0.1578205","27.35",
"2/11/2002","0.7748708","2.914242","0","0","0","0","4.972766E-02","0","0","-16.92463","23.36345","25.60316","24.48331","4.972766E-02","0","3.255215","3.787218E-02","11.53424","0.1578205","27.0125",
"2/11/2002 1:00:00 AM","0.775063","2.826524","0","0","0","0","4.972766E-02","0","0","-16.51184","23.17641","25.3713","24.27386","4.972766E-02","0","3.25346","0.0375234","11.44452","0.1578205","26.7125",
"2/11/2002 2:00:00 AM","0.7754012","2.691505","0","0","0","0","4.972766E-02","0","0","-16.13612","22.98624","25.14689","24.06656","4.972766E-02","0","3.25346","3.697576E-02","11.32597","0.1578205","26.35",
"2/11/2002 3:00:00 AM","0.7756984","2.5721","0","0","0","0","4.972766E-02","0","0","-15.77245","22.80101","24.93007","23.86554","4.972766E-02","0","3.25346","3.636342E-02","11.20569","0.1578205","26.0125",
"2/11/2002 4:00:00 AM","0.7758996","2.474218","0","0","0","0","4.972766E-02","0","0","-15.42921","22.62565","24.72189","23.67377","4.972766E-02","0","3.25346","3.584734E-02","11.10442","0.1578205","25.7125",
"2/11/2002 5:00:00 AM","0.7762134","2.326315","0","0","0","0","4.972766E-02","0","0","-15.0859","22.45007","24.51931","23.48469","4.972766E-02","0","3.25346","3.503773E-02","10.96927","0.1578205","25.35",
"2/11/2002 6:00:00 AM","0.7766037","2.159628","0","1.992943","0","0","4.972766E-02","0","0","-14.83527","22.32218","24.3654","23.34379","4.972766E-02","1.992943","3.25346","0.0341271","10.83034","0.1578205","25.0125",
"2/11/2002 7:00:00 AM","0.7761176","2.344562","0","5.357382","0.3768364","0","4.972766E-02","3.203271E-02","4.615327","-15.03451","22.4148","24.4143","23.41455","0.453988","5.357382","3.25346","3.390931E-02","10.85233","3.945512E-02","25.3375",
"2/11/2002 8:00:00 AM","0.7765185","2.337624","0","3.367343","0.7536728","0.2420226","4.209817","0.1086557","18.48055","-16.55319","23.05504","24.85909","23.95706","5.279641","3.367343","3.259971","3.589311E-02","11.15437","0","25.975",
"2/11/2002 9:00:00 AM","0.7770208","2.24268","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.3787337","36.76682","-22.4408","23.82956","25.78194","24.80575","9.445843","2.732491","3.427381","4.597784E-02","12.35569","0","26.6375",
"2/11/2002 10:00:00 AM","0.7742523","3.170279","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4575131","45.50297","-30.9467","23.98041","26.71758","25.34899","9.445843","2.732491","3.909235","5.856245E-02","14.02394","0","27.9625",
"2/11/2002 11:00:00 AM","0.7704481","4.441432","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558674","46.21561","-38.51896","23.99579","27.45179","25.72379","9.445843","2.732491","4.6355","6.877185E-02","15.64554","0","29.6",
"2/11/2002 12:00:00 PM","0.7665894","5.729362","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816844","40.0374","-43.61226","23.99621","27.90029","25.94825","9.73055","2.732491","5.33366","7.477061E-02","16.86884","0","31.2625",
"2/11/2002 1:00:00 PM","0.7652551","6.208243","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4372218","35.86417","-45.71175","24.01227","28.15482","26.08355","9.73055","2.732491","5.662141","7.656819E-02","17.29792","0","31.9",
"2/11/2002 2:00:00 PM","0.7655655","6.152033","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4364825","42.29467","-48.7113","24.08487","28.56601","26.32544","9.73055","2.732491","6.13214","0.0833308","18.26588","0","31.9",
"2/11/2002 3:00:00 PM","0.7659146","6.087603","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4800614","44.149","-51.25819","24.16801","28.91649","26.54225","9.73055","2.732491","6.538913","8.913859E-02","19.13955","0","31.9",
"2/11/2002 4:00:00 PM","0.7673693","5.599763","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4798241","37.92265","-51.64225","24.17616","29.01278","26.59447","9.73055","2.732491","6.604033","9.083673E-02","19.164","0","31.275",
"2/11/2002 5:00:00 PM","0.7692338","4.920467","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4806494","20.8333","-48.26862","24.05544","28.64142","26.34843","9.73055","2.732491","6.074905","8.404256E-02","17.80704","0","30.275",
"2/11/2002 6:00:00 PM","0.771282","4.186763","0.5000004","3.649264","1.477851","0.2420226","5.249174","0.2083197","7.206506","-39.99958","23.99767","28.04815","26.02291","7.102866","4.149265","4.817047","6.764659E-02","15.36463","0","29.275",
"2/11/2002 7:00:00 PM","0.7723914","3.796296","0","9.804418","0.4636717","0","4.972766E-02","8.137412E-02","0","-30.32887","23.99657","27.58064","25.78861","0.5488902","9.804418","3.860848","5.192294E-02","13.36202","0.1578205","28.775",
"2/11/2002 8:00:00 PM","0.7726566","3.697014","0","8.413252","0.4636717","0","4.972766E-02","3.700168E-02","0","-27.1797","23.98574","27.24627","25.616","0.5488902","8.413252","3.654706","4.857872E-02","12.95067","0.1578205","28.6375",
"2/11/2002 9:00:00 PM","0.7729783","3.580912","0","8.413252","0.4202541","0","4.972766E-02","3.269698E-02","0","-24.91482","23.97128","26.98837","25.47983","0.5014383","8.413252","3.533165","4.549807E-02","12.57702","0.1578205","28.475",
"2/11/2002 10:00:00 PM","0.7739519","3.238176","0","8.413252","0.4202541","0","4.972766E-02","3.269691E-02","0","-22.92213","23.95694","26.7794","25.36817","0.5014383","8.413252","3.44084","4.267624E-02","12.19335","0.1578205","28.025",
"2/11/2002 11:00:00 PM","0.7750973","2.830237","0","1.992943","0.2318359","0","4.972766E-02","1.856267E-02","0","-20.12451","23.87475","26.48643","25.18059","0.2993081","1.992943","3.334482","3.855712E-02","11.66142","0.1578205","27.425",
"2/12/2002","0.7762114","2.425456","0","0","0.1884182","0","4.972766E-02","1.452121E-02","0","-18.25328","23.72468","26.17986","24.95227","0.2518578","0","3.277966","3.629871E-02","11.32881","0.1578205","26.7625",
"2/12/2002 1:00:00 AM","0.7771158","2.079604","0","0","0","0","4.972766E-02","0","0","-17.22186","23.52385","25.90099","24.71242","4.972766E-02","0","3.256348","3.511979E-02","11.11309","0.1578205","26.125",
"2/12/2002 2:00:00 AM","0.7777349","1.833176","0","0","0","0","4.972766E-02","0","0","-16.68154","23.297","25.63391","24.46546","4.972766E-02","0","3.25346","3.439382E-02","10.95952","0.1578205","25.5875",
"2/12/2002 3:00:00 AM","0.7782691","1.618119","0","0","0","0","4.972766E-02","0","0","-16.23184","23.06742","25.373","24.22021","4.972766E-02","0","3.25346","3.378463E-02","10.82639","0.1578205","25.0875",
"2/12/2002 4:00:00 AM","0.77815","1.629217","0","0","0","0","4.972766E-02","0","0","-15.83973","22.86738","25.12529","23.99633","4.972766E-02","0","3.25346","3.318965E-02","10.73798","0.1578205","24.9",
"2/12/2002 5:00:00 AM","0.777697","1.763887","0","0","0","0","4.972766E-02","0","0","-15.51029","22.70044","24.8978","23.79912","4.972766E-02","0","3.25346","3.266726E-02","10.68378","0.1578205","24.9",
"2/12/2002 6:00:00 AM","0.7774853","1.852224","0","1.992943","0","0","4.972766E-02","0","0","-15.28857","22.58804","24.7294","23.65872","4.972766E-02","1.992943","3.25346","3.210068E-02","10.63303","0.1578205","24.9",
"2/12/2002 7:00:00 AM","0.7761315","2.347461","0","5.317646","0.3768364","0","4.972766E-02","3.143915E-02","5.136553","-15.5543","22.71368","24.78451","23.74909","0.453988","5.317646","3.25346","3.163512E-02","10.71985","3.945512E-02","25.65",
"2/12/2002 8:00:00 AM","0.775442","2.705272","0","3.278272","0.7536728","0.2420226","4.209817","0.1061934","21.49392","-17.58798","23.39311","25.29296","24.34303","5.279641","3.278272","3.274582","0.0341129","11.12413","0","26.7875",
"2/12/2002 9:00:00 AM","0.7742386","3.172818","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.3720537","44.40188","-27.45828","23.95326","26.35305","25.15316","9.445843","2.732491","3.684944","4.925261E-02","12.97401","0","27.95",
"2/12/2002 10:00:00 AM","0.7715887","4.076654","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558444","49.21935","-36.43339","23.99641","27.21765","25.60703","9.445843","2.732491","4.404034","0.0616652","14.71116","0","29.15",
"2/12/2002 11:00:00 AM","0.7690232","4.960222","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.455842","46.4404","-42.53333","23.99649","27.8142","25.90534","9.445843","2.732491","5.170691","7.062466E-02","16.15185","0","30.2875",
"2/12/2002 12:00:00 PM","0.7663981","5.856095","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816688","37.6127","-45.65043","23.99659","28.09983","26.04821","9.73055","2.732491","5.668145","0.0753072","17.10937","0","31.45",
"2/12/2002 1:00:00 PM","0.7655002","6.178705","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4371506","36.42581","-47.30584","24.02045","28.32865","26.17455","9.73055","2.732491","5.939571","7.730836E-02","17.52184","0","31.9",
"2/12/2002 2:00:00 PM","0.765736","6.118104","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4363768","41.53698","-49.99812","24.09469","28.70574","26.40021","9.73055","2.732491","6.377791","8.191988E-02","18.17857","0","31.9",
"2/12/2002 3:00:00 PM","0.7658932","6.073317","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4801412","39.13069","-51.58896","24.15173","28.93377","26.54275","9.73055","2.732491","6.634085","8.457442E-02","18.54777","0","31.9",
"2/12/2002 4:00:00 PM","0.7663981","5.905107","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.48024","32.3059","-51.24166","24.1223","28.90299","26.51265","9.73055","2.732491","6.597436","8.400942E-02","18.36909","0","31.65",
"2/12/2002 5:00:00 PM","0.7672909","5.586768","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4806004","28.26452","-50.37465","24.08022","28.8135","26.44686","9.73055","2.732491","6.46909","8.286838E-02","18.04588","0","31.1875",
"2/12/2002 6:00:00 PM","0.7680519","5.313913","0.5000004","3.008361","1.477851","0.2420226","5.249174","0.2081662","10.98127","-43.47681","24.00162","28.29382","26.14772","7.102866","3.508362","5.306647","7.003599E-02","16.14974","0","30.75",
"2/12/2002 7:00:00 PM","0.7690873","4.960019","0","9.804418","0.4636717","0","4.972766E-02","8.137257E-02","0","-33.24686","23.9973","27.76907","25.88318","0.5488902","9.804418","4.093084","5.372209E-02","13.95059","0.1578205","30.2875",
"2/12/2002 8:00:00 PM","0.7700533","4.62465","0","8.413252","0.4636717","0","4.972766E-02","3.700103E-02","0","-29.50835","23.99659","27.41583","25.70621","0.5488902","8.413252","3.80109","4.977185E-02","13.38504","0.1578205","29.85",
"2/12/2002 9:00:00 PM","0.771058","4.275137","0","8.413252","0.4202541","0","4.972766E-02","3.269663E-02","0","-26.88031","23.98587","27.15056","25.56821","0.5014383","8.413252","3.636932","4.687742E-02","12.94615","0.1578205","29.3875",
"2/12/2002 10:00:00 PM","0.7720225","3.944609","0","8.413252","0.4202541","0","4.972766E-02","3.269668E-02","0","-24.85018","23.9722","26.93964","25.45592","0.5014383","8.413252","3.529456","4.436176E-02","12.57204","0.1578205","28.95",
"2/12/2002 11:00:00 PM","0.7729527","3.610464","0","1.992943","0.2318359","0","4.972766E-02","1.850276E-02","0","-21.64333","23.9401","26.65165","25.29587","0.2993081","1.992943","3.389119","4.064824E-02","12.04293","0.1578205","28.4875",
"2/13/2002","0.77369","3.340645","0","0","0.1884182","0","4.972766E-02","1.430907E-02","0","-19.57383","23.84922","26.36493","25.10708","0.2518578","0","3.315711","3.819729E-02","11.70977","0.1578205","28.05",
"2/13/2002 1:00:00 AM","0.7746054","2.990875","0","0","0","0","4.972766E-02","0","0","-18.20608","23.70963","26.10858","24.90911","4.972766E-02","0","3.277066","3.661435E-02","11.45695","0.1578205","27.4625",
"2/13/2002 2:00:00 AM","0.7757826","2.537416","0","0","0","0","4.972766E-02","0","0","-17.36197","23.52307","25.86262","24.69285","4.972766E-02","0","3.261136","3.549698E-02","11.22967","0.1578205","26.7",
"2/13/2002 3:00:00 AM","0.776879","2.122943","0","0","0","0","4.972766E-02","0","0","-16.72723","23.30867","25.61685","24.46276","4.972766E-02","0","3.254745","3.434805E-02","11.00572","0.1578205","25.9625",
"2/13/2002 4:00:00 AM","0.777984","1.701055","0","0","0","0","4.972766E-02","0","0","-16.23244","23.07606","25.3705","24.22328","4.972766E-02","0","3.25346","3.352581E-02","10.81603","0.1578205","25.2",
"2/13/2002 5:00:00 AM","0.7787882","1.395767","0","0","0","0","4.972766E-02","0","0","-15.78717","22.84587","25.12413","23.985","4.972766E-02","0","3.25346","3.267357E-02","10.64787","0.1578205","24.5875",
"2/13/2002 6:00:00 AM","0.7796163","1.131846","0","1.992943","0","0","4.972766E-02","0","0","-15.45502","22.6733","24.92583","23.79957","4.972766E-02","1.992943","3.25346","3.206281E-02","10.53126","0.1578205","24.0875",
"2/13/2002 7:00:00 AM","0.7783654","1.559281","0","5.251527","0.3768364","0","4.972766E-02","3.131624E-02","5.649742","-15.6621","22.76607","24.95932","23.86269","0.453988","5.251527","3.25346","3.251418E-02","10.64711","3.945512E-02","24.7125",
"2/13/2002 8:00:00 AM","0.777112","2.088508","0","3.283974","0.7536728","0.2420226","4.209817","0.1058148","21.26769","-17.80289","23.46263","25.4607","24.46166","5.279641","3.283974","3.277","3.490673E-02","11.07609","0","26.075",
"2/13/2002 9:00:00 AM","0.7752867","2.748651","0.5000004","2.257788","3.666781","0.2420226","5.249174","0.3713707","36.78302","-25.92531","23.96333","26.28078","25.12206","9.445843","2.757788","3.591959","4.762549E-02","12.6443","0","27.4125",
"2/13/2002 10:00:00 AM","0.7723227","3.746092","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558446","50.59848","-35.94667","23.99634","27.23185","25.61409","9.445843","2.732491","4.358411","6.215128E-02","14.58321","0","28.7125",
"2/13/2002 11:00:00 AM","0.7692377","4.809679","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4558417","47.77423","-42.69827","23.99649","27.86014","25.92832","9.445843","2.732491","5.198282","7.173099E-02","16.13189","0","30.075",
"2/13/2002 12:00:00 PM","0.7662328","5.843071","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816689","41.08381","-46.56784","23.99849","28.20312","26.1008","9.73055","2.732491","5.833187","7.792702E-02","17.33707","0","31.4125",
"2/13/2002 1:00:00 PM","0.7662558","5.846892","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4369371","41.52509","-48.51979","24.04281","28.50434","26.27357","9.73055","2.732491","6.147073","8.055157E-02","17.69856","0","31.4625",
"2/13/2002 2:00:00 PM","0.7679346","5.285254","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4360825","46.00227","-50.87753","24.13081","28.90508","26.51795","9.73055","2.732491","6.513188","8.470225E-02","18.05555","0","30.825",
"2/13/2002 3:00:00 PM","0.7695684","4.734777","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4799377","42.74115","-51.87333","24.1772","29.11426","26.64573","9.73055","2.732491","6.660943","8.637358E-02","18.05222","0","30.1625",
"2/13/2002 4:00:00 PM","0.7710919","4.205747","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4799873","36.9657","-51.52307","24.15658","29.12112","26.63885","9.73055","2.732491","6.61151","8.569968E-02","17.72796","0","29.4625",
"2/13/2002 5:00:00 PM","0.7722596","3.793198","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4807622","22.56322","-48.50618","24.04832","28.77091","26.40962","9.73055","2.732491","6.134384","7.993292E-02","16.78141","0","28.825",
"2/13/2002 6:00:00 PM","0.7738568","3.304832","0.5000004","3.607909","1.477851","0.2420226","5.249174","0.2083179","7.711996","-40.29052","23.9981","28.1662","26.08215","7.102866","4.107909","4.856818","6.388099E-02","14.69552","0","28.1625",
"2/13/2002 7:00:00 PM","0.7748324","2.998165","0","9.804418","0.4636717","0","4.972766E-02","0.0813719","0","-30.45217","23.99738","27.67777","25.83758","0.5488902","9.804418","3.870352","0.0493047","12.95006","0.1578205","27.775",
"2/13/2002 8:00:00 PM","0.7750919","2.896546","0","8.413252","0.4636717","0","4.972766E-02","3.700088E-02","0","-27.12844","23.99053","27.33305","25.66179","0.5488902","8.413252","3.651155","4.611672E-02","12.56328","0.1578205","27.6375",
